Date,Month,Title,Company,Location,Description,Seniority,Employment Type,Job Functions,Industries,API Link,Original Link,Niveau Étude,Experience,Keyword
2025-12-22,December,Lead Electrical Substation Protection and Control Engineer (Ingénieur protection et CCN des postes Electriques),GE Vernova,"Algiers, Algiers, Algeria","Job Description Summary
What Impact You'll Make:
“GE Vernova Grid Automation is proud to lead expanding Algeria Power Transmission Network with 170 SS during the first phase. Additionally we lead the localization of Grid Automation Integration industry for Protection, CCN, and Telecommunications.
This job will let you contribute to expanding Algeria Power Transmission Network and support Algerian Integration Facility to localize this industry.”
Job Description
In this role, the successful candidate will be responsible for the Engineering & Field Services of the Electrical Substation Protection and Control Systems including CCN (Contrôle Commande Numérique). You will closely coordinate your activities with GE sales, Tendering, Project management, Telecom, Applications, and After Sales. This position will report to GA NAFT Engineering & Field Services leader.
Vernova Purpose
GE Vernova is accelerating the path to more reliable, affordable, and sustainable energy, while helping our customers power economies and deliver the electricity that is vital to health, safety, security, and improved quality of life. Are you excited at the opportunity to electrify and decarbonize the world?
What You Will Do
Responsible for the Engineering & Field Services of the of the Electrical Substation Protection and Control Systems including Substation Automation CCN (Contrôle Commande Numérique ).
Take the complete ownership of technical activities for assigned projects (Site Survey, Engineering, Design, Ordering Material, follow up material delivery, Follow Up and Support Panels Integration, Pre-FAT Internal Validation, FAT with customer, Supervise Site installations, Conduct Site testing and commissioning, Site Red mark-up and As Built Drawings, system troubleshooting and rectification).
Analyze customer requirements & specifications to propose innovative and cost-effective solutions.
Lead the design and implementation of the Electrical Substation LAN networks Architectures and configuration of Substation ethernet switches / routers and GPS satellite clocks.
Generate Purchase Requests for Materials required under the project with technical description.
Participate with Project manager in customer, end user, subcontractor, and internal meetings.
Generate Purchase Requests for Materials required under the project with technical description.
Manage project document flow.
Follow the departments standard design process and contribute to continuously improving it.
Co-ordination with the Panels integration team at the Integration Facility to ensure smooth operation of Panels integration activity with relation to materials and documentation.
Lead and conduct Pre-FAT Internal Validation and FAT with customer.
Lead and conduct Site installations supervision, Site testing and commissioning, Site Red mark-up and As Built Drawings, system troubleshooting and rectification.
Support Sales and Tendering team - Study customer’s technical & commercial requirements. Support Management during contract negotiation Deliver Customer trainings with high customer-satisfaction.
What You Will Bring
Engineering degree (5 Years University Education) in Electrical Engineering ,Communications, Instrumentation and Control and Electronics from an accredited university.
Minimum of 5 years of experience in engineering and commissioning of Electrical Substation Protection and Control Panels including product selections, Configuration, FAT, site installations supervision, Site testing and commissioning, as well as system troubleshooting and rectification.
Knowledge and Site experience in conventional and digital control systems (CCN) (Contrôle Commande Numérique) of electrical power substations using IEC-61850 protocol.
Knowledge of Electrical Substation operation Sequencing & interlocking principles and their implementation in IEC61850 IED’s.
Strong understanding of Algeria customer solutions / products specifications.
knowledge of communication/Automation protocols such as IEC 61850, MODBUS, IEC 101/104 & T103.
Good knowledge of IT Networking. CCNA certified or equivalent will be preferred.
knowledge of Cyber security solutions implementation in the field of Electrical Substation Automation.
Good knowledge and use of CAD software’s such as AutoCAD, MS-VISIO.
Excellent in MS-Office package (Word, Excel, Power Point, Outlook).
Ability and willingness to travel inside and outside Algeria without limitations.
Fluent in English, French and Arabic languages. (oral, reading and writing).
What Will Make You Stand Out
Strong interpersonal and interpersonal and leadership skills.
Strong analytical skills to quickly understand and guide solutions to customer issues.
Strong problem-solving skills, with an emphasis on innovative and creative solutions that result in higher profitability, increased visibility & market penetration.
Strong written & verbal communication skills.
Strong presentation and training skills.
Professional experience with Algerian customers within Electrical utility customers, EPCs, OEMs and system integrators
Proactive work style, creativity, high energy, Strong teamworking skills.
Fast learner, willing to learn new technologies improve his technical capabilities.
Strong Time Management skills, and ability to work under stress and react positively to sudden requests from internal and external customers and stakeholders.
Benefits Available To You
GE Vernova employees rise to the challenge of building a world that works. In order to meet this mission, we provide varied, competitive benefits to help support our workforce: Our Culture | GE Vernova (gecareers.com)
Our compensation & benefits are designed to reward high performers and help you manage your personal and family needs. We offer a robust benefits package depending on your employment status and your national requirements.
A healthy, balanced lifestyle can mean different things to different people. We've created programs that support the way you live and work today.
GE Vernova invests to provide opportunities to grow your career by providing a path for continued on-the-job learning and development.
Inclusion & Diversity
At GE Vernova, we believe in the value of your unique identity, background and experiences. We are committed to fostering an
inclusive
culture
, where everyone feels empowered to do their best work because they feel accepted, respected and that they belong. Click here to learn more: https://jobs.gecareers.com/vernova/global/en/i-d-e
Additional Information
Relocation Assistance Provided:
Yes",Mid-Senior level,Full-time,Engineering and Information Technology,Electric Power Generation,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345683137,https://dz.linkedin.com/jobs/view/lead-electrical-substation-protection-and-control-engineer-ing%C3%A9nieur-protection-et-ccn-des-postes-electriques-at-ge-vernova-4345683137,Bac+5 / Master / Ingénieur,5 ans/years,General Search
2025-12-22,December,stage IA / LM ( prédictions comportementales),Scaleo,"Algiers, Algiers, Algeria","À propos de Scaleo :
Scaleo est une entreprise innovante spécialisée dans les solutions RH basées sur l’IA. Nous créons des outils qui évaluent réellement les compétences et comportements, pour rendre le recrutement et le développement des talents plus précis et humain.
Mission :
Participer au développement de solutions innovantes mêlant IA et analyse des compétences. Tu contribues à transformer des idées en prototypes concrets, tout en découvrant le fonctionnement réel d’outils IA appliqués à l’humain.
Enjeux :
Permettre la création de produits fiables et pratiques, où la technologie améliore réellement la compréhension des compétences et comportements, tout en garantissant la qualité et la robustesse des prototypes.
Principaux travaux :
Prototyper et tester des outils IA.
Manipuler et structurer des données.
Collaborer sur des modèles et prompts IA.
Documenter les résultats et proposer des améliorations.
Vérifier son travail
Connaissances:
Python, Flask, PostgreSQL, Bootstrap, Git, etc.
Curiosité pour l’IA et les tests cognitifs
Curieux/se avec Capacité à apprendre vite et à être autonome sur le travail demandé.
Rétribution: 30.000 dinars/mois (convention école).",Entry level,Internship,N/A,Human Resources Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345682584,https://dz.linkedin.com/jobs/view/stage-ia-lm-pr%C3%A9dictions-comportementales-at-scaleo-4345682584,N/A,N/A,General Search
2025-12-22,December,🚀 We’re Hiring! Creatives Executive (Monteur Vidéo & Graphic designer)Remote,Anonymous,Algeria,"𝐂𝐫𝐞𝐚𝐭𝐢𝐯𝐞𝐬 𝐄𝐱𝐞𝐜𝐮𝐭𝐢𝐯𝐞 (𝐌𝐨𝐧𝐭𝐞𝐮𝐫 𝐕𝐢𝐝é𝐨 & 𝐆𝐫𝐚𝐩𝐡𝐢𝐜 𝐃𝐞𝐬𝐢𝐠𝐧𝐞𝐫) – 𝐑𝐞𝐦𝐨𝐭𝐞
–
𝟑+ 𝐲𝐞𝐚𝐫𝐬 𝐞𝐱𝐩𝐞𝐫𝐢𝐞𝐧𝐜𝐞
Missions principales :
Monter des vidéos publicitaires performantes pour TikTok Ads, Meta Ads et Snapchat Ads.
Créer des images publicitaires statiques pour les campagnes marketing.
Réaliser des designs visuels pour le site web (images, contenus graphiques, etc.).
Activités et tâches :
Reproduire et créer des vidéos publicitaires impactantes.
Assurer une veille active sur les tendances TikTok et le e-commerce.
Réaliser des photos produit type e-commerce pour les nouveaux produits.
Créer des visuels publicitaires pour la marque.
Réaliser des visuels produits premium (studio, mockups, packaging).
Compétences requises :
Montage vidéo : CapCut, TikTok, After Effects
Graphic Design : Adobe Illustrator, Canva
Utilisation de l’IA pour voix off et génération visuelle
Créativité et sens de l’innovation
Compétences souhaitées :
Identifier les bonnes créations à reproduire
Proposer de nouvelles idées et concepts publicitaires",Mid-Senior level,Full-time,Business Development and Sales,N/A,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345702778,https://dz.linkedin.com/jobs/view/%F0%9F%9A%80-we%E2%80%99re-hiring%21-creatives-executive-monteur-vid%C3%A9o-graphic-designer-remote-at-anonymous-4345702778,N/A,N/A,General Search
2025-12-22,December,"Alexandria Cabin Crew Opportunities (Dubai Based, Relocation Provided)",Emirates,"Alexandria, Alexandria, Egypt","Job Purpose
A personality that shines, the ability to adapt to any situation and make people feel at ease. These are a few of the qualities we’re looking for in our cabin crew.
As the face of Emirates, you’ll be the person customers turn to for help and direction when they fly with us, so you need to be friendly, observant and able to provide the right support.
Being a member of the cabin crew is so much more than a service role - safety is our highest priority. You’ll need to lead confidently and take control when it comes to managing aircraft services, security, and safety procedures. This comes from the world-class learning experience our crew receive at our state-of-the-art facility in Dubai.
Qualifications & Experience
Here are some other things we look for in our cabin crew:
You’ve had more than a year’s experience in hospitality/customer service
You have a positive attitude and the natural ability to provide excellent service in a team environment, dealing with people from many cultures
Your minimum qualification is high school graduate (Grade 12)
You need to be fluent in written and spoken English (ability to speak another language is an advantage)
You’re at least 160cm tall and can reach 212 cm while standing on tiptoes, to enable you to reach emergency equipment on all aircraft types
No visible tattoos while you’re in Emirates cabin crew uniform (without covering them with bandages or cosmetics)
As Emirates cabin crew, you’ll be based in Dubai and will need to meet the UAE's employment visa requirements
Aside from the requirements of the role, you should be determined to always perform to the highest standards, focus on being solution oriented, and be able to manage a demanding work schedule. You should have the ability to deliver an authentic experience to our customers. You’ll be culturally aware and reflect the Emirates personality - professional, empathetic, progressive, visionary and cosmopolitan.
Before clicking the Apply button, please keep the following
documents
ready to submit with your application:
Recent CV in English
Recent photo
Salary & Benefits
Your pay is made up of three components:
a fixed basic salary,
an hourly pay for operated flights and
an overseas meal allowance.
Basic salary = AED 4,980 / month,
Flying Pay = AED 69.60 / hour based on avg. 80-100 hours / month,
Average Total Pay = AED 11,244 / month (~USD 3,100, EUR 2,600 or GBP 2,280)
* These are approximate numbers for Grade II (Economy Class).
Meal allowances for night stops are credited to the salary in arrears the following month.
Hotel accommodation as well as transport to and from the airport is provided by the company.",Associate,Full-time,"Customer Service, General Business, and Other",Airlines and Aviation and Hospitality,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345701616,https://eg.linkedin.com/jobs/view/alexandria-cabin-crew-opportunities-dubai-based-relocation-provided-at-emirates-4345701616,Bac+5 / Master / Ingénieur,N/A,General Search
2025-12-22,December,Document Controller,Cilantro,"Cairo, Cairo, Egypt","Owns and maintains documentation workflows across departments, ensuring all SOPs, records, and quality manuals are standardized, version-controlled, and accessible.
Responsibilities
○ Manage document lifecycle (creation, review, approval, archiving)
○ Assist departments in SOP development
○ Maintain document control system and portal
○ Ensure QMS document compliance with audit standards
Requirements
○ Bachelor's degree (Admin, Quality, or related field)
○ 2–4 years in document control (preferably in FS or Retail sector)
○ Familiarity with ISO/QMS/FSMS/HACCP systems",Director,Full-time,Other,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328574760,https://eg.linkedin.com/jobs/view/document-controller-at-cilantro-4328574760,Bac+4,4 ans/years,General Search
2025-12-22,December,Teller,Emirates NBD,"Cairo, Egypt","Job Description:
1-Responsible to handle the various operations' transaction in accuracy and efficiency as per bank procedures.
2. Handle customer queries & complaints & escalate as appropriate.
3. Cross Selling of bank products.
4. Encourage and educate clients to use ATM machines, I Net & any other product.
5. Handle the first line maintenance in house ATM.
6. Handle client's requests efficiently, promptly as per Bank’s procedures.
7. Follow-up the execution of clients' instructions in co-ordination with concerned departments, to ensure proper & accurate service delivery in timely manner.
8. Safe keeping of all bank valuables.
Qualifications:
Fresh Graduates or a 1-year experience in a relevant job.
Bachelor’s degree with minimum grade Good.
Fluent English Language.
Good Communication Skills",Entry level,Full-time,Other,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328483805,https://eg.linkedin.com/jobs/view/teller-at-emirates-nbd-4328483805,Bac+4,N/A,General Search
2025-12-22,December,System Administrator,Stint,"Qesm El Maadi, Cairo, Egypt","Platform Administrator / System Admin (E-commerce Platform)
⸻
Job Purpose
The Platform Administrator is responsible for the day-to-day operational control of the online platform.
Their role is to ensure the platform runs smoothly, products are properly listed, transactions are tracked, and performance is continuously monitored—while identifying issues, recommending improvements, and coordinating fixes or enhancements.
⸻
Key Responsibilities
Platform Operations Management
•	Manage and monitor daily platform operations.
•	Ensure all platform functions (product listing, checkout, payments, orders) are working correctly.
•	Monitor system uptime, errors, and user flow issues.
•	Escalate technical issues to developers or vendors when needed.
⸻
Product & Vendor Management
•	Review, approve, and manage product listings (titles, pricing, images, descriptions).
•	Ensure compliance with platform policies and quality standards.
•	Manage vendor/seller accounts (activation, suspension, verification).
•	Track product availability and stock status (if applicable).
⸻
Order & Transaction Monitoring
•	Monitor customer orders, payment status, and fulfillment flow.
•	Identify failed payments, delayed orders, or system errors.
•	Coordinate with customer support or vendors to resolve order-related issues.
•	Ensure refunds, cancellations, and adjustments are properly processed.
⸻
Quality Control & Compliance
•	Conduct regular checks to ensure platform processes follow internal policies.
•	Ensure compliance with:
•	Pricing rules
•	Product guidelines
•	Legal or regulatory requirements (if applicable).
•	Detect fraud, misuse, or suspicious activities and report them.
⸻
User & Internal Coordination
•	Coordinate with:
•	Developers / tech team
•	Customer support
•	Vendors or partners
•	Act as the bridge between business operations and technical teams.
•	Support onboarding of new sellers or internal users.
——————————————————-
Required Skills & Qualifications
Technical & Operational Skills
•	Experience with e-commerce platforms or online marketplaces.
•	Strong understanding of:
•	Admin dashboards
•	Order management systems
•	Product catalog management
•	Basic technical knowledge (APIs, dashboards, bug reporting).
•	Ability to read data and reports (Excel, Google Sheets, dashboards).
——————————————————-
Experience Requirements
•	2–5 years experience in:
•	E-commerce operations
•	Platform administration
•	Digital operations management
•	Experience in a startup or fast-growing platform is a strong plus.
If your are ready send your cv to
Info@stinthub.com",Mid-Senior level,Full-time,Information Technology,Business Consulting and Services,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328603723,https://eg.linkedin.com/jobs/view/system-administrator-at-stint-4328603723,N/A,5 ans/years,General Search
2025-12-22,December,FM Electrical Senior Engineer,Hyde Park Developments,"Cairo, Cairo, Egypt","Operations & Maintenance
Oversee preventive, predictive, and corrective maintenance for all electrical systems (LV/MV panels, transformers, switchgears, UPS, generators, ATS, MDBs, SMDBs, DBs, lighting, power distribution, elevators connections, BMS interfaces, etc.).
Ensure continuous electrical power supply and minimal downtime.
Review and approve maintenance schedules, checklists, and logs.
Analyze recurring faults and implement permanent solutions.
Technical & Engineering
Lead troubleshooting activities for electrical breakdowns.
Review technical drawings, as-built drawings, and O&M manuals.
Support energy optimization and power quality improvement initiatives.
Ensure systems comply with local authority regulations, codes, and standards.
People Management
Supervise electrical technicians and subcontractors.
Assign tasks, monitor performance, and provide technical guidance.
Conduct toolbox talks and technical training sessions.
Health, Safety & Compliance
Ensure full compliance with HSE policies and electrical safety standards.
Implement lock-out/tag-out (LOTO) procedures.
Ensure fire safety electrical systems (emergency lighting, panels, fire pumps power) are always operational.
Documentation & Reporting
Maintain maintenance records, service reports, and asset history.
Prepare reports on breakdowns, maintenance KPIs, and energy consumption.
Support audits and compliance inspections.
Coordination
Coordinate with other FM disciplines (Mechanical, HVAC, Civil, ELV).
Liaise with vendors, utility authorities, and external service providers.
Participate in client meetings and provide technical support
Requirements
Bachelor's Degree in Electrical Engineering.
7-12 years of experience in Facilities Management / Operations & Maintenance.
Experience in large facilities (residential communities, commercial buildings, hospitals, hotels, industrial facilities preferred).
Strong knowledge of:
LV/MV systems
Power distribution
Generators & UPS
Lighting systems
Earthing & lightning protection
ELV/Fire life safety systems (advantage)",Associate,Full-time,Engineering,IT Services and IT Consulting,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4345682228,https://eg.linkedin.com/jobs/view/fm-electrical-senior-engineer-at-hyde-park-developments-4345682228,Bac+5 / Master / Ingénieur,7 ans/years,General Search
2025-12-22,December,Priority Banking Customer Service Officer,Emirates NBD,"Cairo, Egypt","Qualifications:
Fresh Graduates or a 1-year experience in a relevant job.
Bachelor’s degree with minimum grade Good.
Fluent English Language.
Good Communication Skills
Job Description:
Provide service assistance to all walk in PRB customers in the branch and attend to customer complaints during agreed TAT.
Assist priority banking relationship Managers in managing customer accounts and the execution of daily transactions and quieries.
Solicit new to bank customers according to specified goals and targets as well as cross selling.
Refer customers to the Priority Banking Relationship Managers.
Understand and promote value proposition.
Maintain the relationship with other departments and branches in the bank.
Maintain follow-up process on all transactions .
Update the priority Banking Relationship Manager through regular reporting about daily activities and achievements.
Maximize profitability by deepening customer relationship, referrals and cross-selling.
Prepare, and review all required reports and KYC forms to ensure that all transactions are adhered to the bank’s policies and procedures.
Verify clients’ signature",Entry level,Full-time,Other,Banking,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328594325,https://eg.linkedin.com/jobs/view/priority-banking-customer-service-officer-at-emirates-nbd-4328594325,Bac+4,N/A,General Search
2025-12-22,December,Management Trainee Program (Supply Chain) - Cairo Plant,L'Oréal,"Cairo, Cairo, Egypt","Hello, we’re L’Oréal.
We're not just building brands; we're shaping how the world experiences beauty (and it takes a lot of cool jobs to do it). Intrigued? Keep reading—this might be the opportunity you’ve been searching for.
A Day in the Life
Are you ready to kickstart your career with L’Oréal’s
Management Trainee Program
, an accelerator program designed to fast-track your growth? Over 12 to 18 months, you’ll rotate across different Supply Chain subfunctions, gaining unparalleled exposure to the market and diverse experiences. You’ll work with cross-functional, diverse teams and collaborate with other departments, immersing yourself in L’Oréal’s dynamic and innovative environment.
Here’s What You’ll Be Doing
Demand & Supply Planning: Collaborate with teams to ensure sales forecasts are accurate and production plans are aligned to meet market needs.
Logistics & Distribution: Support the management of warehousing, transportation, and customs to ensure timely delivery of our products.
Process Improvement: Analyze current supply chain processes, identify bottlenecks, and propose data-driven solutions to enhance performance and reduce costs.
Project Management: Take ownership of key supply chain projects, from initial analysis to implementation and performance tracking.
Collaborate with cross-functional teams to deliver impactful projects.
Contribute to L’Oréal’s purpose-driven initiatives, making a difference in the community.
We Are Looking For
We are searching for an analytical and proactive individual with a strong desire to build a career in supply chain management. You are a natural problem-solver who thrives in a fast-paced environment and is eager to make an impact. We are looking for someone with the potential to grow and align with L’Oréal’s entrepreneurial spirit.
Key Skills For This Role
Supply Chain Management: Understanding of end-to-end supply chain principles.
Data Analysis & Insights: Ability to analyze data to inform strategic decisions.
Problem-Solving & Innovation: Aptitude for identifying challenges and proposing creative solutions.
Project Management: Skills to manage projects effectively from start to finish.
Collaboration & Stakeholder Management: Ability to work with diverse teams to achieve common goals.
What’s In It For You
A place for you to leave your comfort zone and grow beyond your potential (here, you’ll be encouraged to try new things and take risks!)
Real responsibility from day 1, there’s no sitting on the sidelines at L’Oréal
An environment where people of every ethnicity, social background, age, religion, gender and sexual orientation as well as people with disabilities are accepted, can speak up, will thrive and are celebrated!
A place where you can contribute to something bigger! Many of our brands have societal /environmental causes to make concrete difference
Who We Are
Join us at L’Oréal, the world's #1 beauty company present in over 150 markets. For over a century, we have been transforming; fueled by data, tech, innovation, and science. Together, we tackle big challenges while making sure we stay committed to making the world a more inclusive and a better place for everyone & our planet.
Our daring Operations team of thousands of exceptional minds don’t just work on complex challenges; They help create sustainable and inclusive beauty alongside our partners by crafting, innovating, sourcing, producing, and delivering millions of products and services that touch every corner of the globe.",Entry level,Full-time,"Production, Manufacturing, and Other",Manufacturing and Personal Care Product Manufacturing,https://www.linkedin.com/jobs-guest/jobs/api/jobPosting/4328594556,https://eg.linkedin.com/jobs/view/management-trainee-program-supply-chain-cairo-plant-at-l-or%C3%A9al-4328594556,Bac,N/A,General Search
